Protein,ctr_1,ctr_2,ctr_3,ctr_4,ctr_7,ctr_8,ctr_9,ctr_10,ctr_11,ctr_14,ctr_21,mg_1,mg_2,mg_3,mg_4,mg_7,mg_8,mg_9,mg_10,mg_11,mg_14,mg_21
Q9H444,7.462048748,7.437882956,7.399834452,7.195619726,7.434935693,7.251481897,7.115647761,7.326120402,7.552136761,7.704977955,7.782017501,7.587132333,7.224446407,7.640509287,7.199666876,7.325970315,6.920846181,7.569031666,7.507845489,7.63310982,7.492746939,7.830600199
Q9H488,7.536016694,7.700489694,7.717964736,7.460337597,7.283822274,7.371559849,7.135400108,7.519609123,7.212538203,7.10810962,7.286016013,7.390205949,7.407496819,7.609837145,7.722572048,7.779682922,7.212752622,7.104735854,7.408182845,7.416816113,7.284824682,7.299652468
Q9H4M9,8.478268444,8.396937595,8.214050799,7.329314228,7.808711175,7.587127226,7.19455856,7.810257928,7.358183439,7.270473054,7.875327617,8.352774558,8.29643535,8.223983517,8.158858655,7.804541922,6.838329813,7.737632847,8.046607995,8.019929066,7.675756106,7.112584628
Q9H8M2,8.170858513,8.231451894,8.087780288,8.136813633,7.398995267,7.21675295,6.863269546,7.480395318,7.532763415,7.5417354,7.653364352,8.034520714,8.248440442,8.074744087,8.165367241,6.870587847,7.172122483,7.423931826,7.472047474,7.577230414,7.483608235,7.535047308
Q9H8S9,7.505152545,7.325221921,7.502007993,7.478951917,7.6155019,7.520542004,6.943530921,7.210287699,7.094908204,7.162866897,7.086220074,7.639466073,7.380644363,7.643484176,7.462017718,7.536521377,7.269241573,6.955235644,7.156487842,6.982992352,6.883898312,6.848378588
Q9H8Y8,7.551735731,7.496784832,7.570993714,7.563063348,7.411973147,6.585152605,6.968765962,7.699243347,7.387793217,7.242748729,7.333435805,7.462292218,7.323774659,7.563085514,7.486584511,7.321425263,7.307792593,7.334259587,7.410144466,7.509998814,7.390138153,7.341664306
Q9HAV7,7.52450799,7.602713563,7.562089658,7.565555252,6.969638292,7.365671368,6.961911816,6.808468771,7.103911286,7.122939599,7.392393817,7.455757806,7.463422454,7.492640058,7.339040302,7.077776851,7.182776698,7.34781865,7.330682079,7.464587796,7.18731608,7.618348822
Q9HB07,7.933558951,7.683806943,8.192866116,6.725055657,7.304179325,7.311338465,7.025519618,6.973656771,7.664603614,7.532987823,7.415637019,7.430966003,7.684217748,7.830865488,7.97576009,7.238525635,7.317915889,7.511045867,7.126155105,7.344245069,7.123596921,6.895569842
Q9HB71,7.845864628,8.066247429,7.592084366,7.955312601,7.73662011,7.247911115,7.084770195,7.26475698,7.642582416,7.664314784,7.142120551,7.833893446,7.936244339,7.828542415,7.78880908,7.711138498,7.296151378,7.484204133,7.355981212,7.046009994,7.324635066,7.493283315
Q9HBL0,7.611961748,7.48131737,7.631551709,6.908692474,7.2730865,7.840357583,7.141052192,7.311782064,7.025895374,7.384852559,7.647038089,7.750926959,7.547218364,7.414941086,7.23394856,7.018096761,7.224098833,7.585641361,7.593000223,7.762114559,7.173531386,6.89501658
Q9HC38,7.52268889,7.548319015,7.651570992,7.549779417,7.624261842,7.080531885,6.51361558,7.51710877,7.199829907,7.424903152,7.162737248,7.462250902,7.419353962,8.112914275,7.599270598,7.497037478,7.019207351,6.841294321,7.274614864,7.203589,7.168866912,7.196991037
Q9NP97,7.5824509,7.666559288,7.561141908,7.795346308,7.60583466,7.951690057,7.62819137,7.58867811,7.488664451,7.591941184,7.47686485,7.641109563,7.645812249,7.724610448,7.675731457,7.148883454,6.973696519,6.965078587,7.479443885,7.573895623,7.433353538,7.700978722
Q9NQC3,8.291011,8.564958095,8.30833039,8.014769063,8.095209753,8.286390626,7.828413874,7.999140361,7.852603317,7.13685357,7.649036302,8.213140612,8.176380366,8.313581171,8.227353005,8.379089463,7.612945791,7.734377178,8.172958153,8.192428262,8.022984575,7.781210857
Q9NQP4,7.921317023,7.727755869,7.848616311,7.662444424,7.572440019,7.151563362,7.405332283,7.408673822,7.419823562,7.502007347,7.522484899,7.767702155,7.504429803,7.52598267,7.408636124,7.53450061,7.066996636,7.674629033,7.562195862,7.565496413,7.505311456,7.625729229
Q9NR12,8.000765425,8.129547831,8.018424227,7.707134763,7.753434955,8.038652402,8.13159267,7.934553987,7.807081318,7.602572563,7.944385833,7.738937373,7.758807757,7.87550538,7.837045768,7.843874297,7.98561834,7.794845838,8.235639039,8.307047138,7.816198157,7.540083244
Q9NR28,7.571805858,7.668315915,7.659242288,7.454936734,7.344092933,7.099061608,7.115816848,7.184545644,7.53835462,7.15514639,7.472946014,7.823670473,7.346629327,7.25190486,6.911242156,7.733277801,6.95551018,7.52429579,7.292035943,7.014522515,7.67773163,7.990035056
Q9NR31,8.054205807,8.084993476,8.165726602,8.232346413,7.575608343,7.713524904,7.338410976,7.956793405,7.696758952,7.030701592,7.601341433,8.048003195,8.096161913,8.133260632,7.85444254,7.781653064,7.309019794,7.977518202,7.631953498,7.563399813,7.253804596,7.536761153
Q9NR45,7.507463977,7.445925089,7.224664513,7.28186011,6.941233852,7.628862424,7.267918678,7.414437727,7.406782882,7.134740191,7.44253007,7.367531474,7.661657194,7.469746073,7.444658766,7.46969633,7.183970388,7.1182618,7.486730941,7.634641043,7.394875316,7.233666894
Q9NRX4,7.736212581,7.706141243,7.836929862,7.743740505,7.561153431,7.627403451,7.352181334,7.559969585,7.310631162,7.20468641,7.069021843,7.352272381,7.22394857,7.593524223,7.879123652,7.479092428,7.21311092,7.693680613,7.629514273,7.283549277,7.522188988,7.516596837
Q9NT62,7.412790402,7.514521041,7.435000458,7.494281655,7.245710776,7.519590318,7.161624088,7.569525885,6.931775951,7.136768045,6.785841364,7.466138335,7.445497841,7.541314527,7.444771894,7.036202019,6.624150943,6.827063984,6.866664469,7.073201538,6.901323024,6.945570098
Q9NTK5,7.635773436,7.759442046,7.622770522,7.692003281,7.481821011,7.527552035,7.349321817,7.461284015,7.32465156,7.097075788,7.426960815,7.605288965,7.846445281,7.847255783,7.754153121,7.704024594,6.945369682,7.23459607,7.193175669,7.154269055,7.145800553,7.236731535
Q9NVD7,7.950542838,7.84691202,7.919858346,7.834030091,7.479314409,7.645034494,7.462994271,7.814591858,7.619172466,7.552586103,7.748200412,7.95856746,7.846348297,7.864004805,7.618821677,7.595892461,7.175172682,7.538178999,7.719644203,7.662172913,7.761865238,7.670896657
Q9NY33,7.662876541,7.31105593,7.767316071,7.522120702,7.611064947,7.771566314,7.012467338,7.353480454,7.442673577,7.437992752,7.135409252,7.64444674,7.629759426,7.581344637,7.651859457,7.54239059,6.89774559,7.509611653,7.209195276,7.333842322,7.246604725,7.467725669
Q9NYL9,8.272058226,8.260356343,8.319056961,8.003915079,7.910208189,7.437715445,7.46937387,7.908718877,7.898454247,8.11008686,8.194115802,8.215214722,7.496524501,8.135629553,8.183107972,7.630266593,7.230821756,7.932951858,8.011390716,7.955654447,7.969049442,8.517723784
Q9NYU2,8.298336279,8.378583991,8.272278333,8.20573831,7.879317547,7.866281399,6.827137553,8.597496068,8.136493866,8.502981545,8.472817836,8.085828841,8.116164291,8.257348921,8.20751543,8.178191936,7.223691904,7.675282085,8.135267639,8.119546992,8.325017869,8.827034004
Q9NZI8,7.761265131,7.7519719,7.788567382,7.595624171,7.321964642,7.347365988,7.142371782,7.233596628,6.932129248,7.180244321,7.388300066,7.777024213,7.888877352,7.768161833,7.552739649,7.089146186,6.846980143,7.065988737,7.492451159,7.584737432,7.474186969,7.210461447
Q9NZM1,7.546966827,8.429644249,7.978999268,7.151944722,7.226867846,7.359766604,7.261559063,6.986842303,7.710939663,7.54762355,7.683628769,7.676972728,7.787492527,7.783032445,7.916637427,7.610149718,7.315995521,7.107617811,7.215419894,7.399657774,7.233163751,7.666580904
Q9NZN4,8.151567568,8.14447077,8.189597187,7.741039209,7.781759094,7.556760012,7.0378234,7.939933719,7.244521061,7.638376149,7.699063859,8.203240465,8.078111538,7.979140551,7.938044033,7.819082048,7.235151037,7.479742785,7.850727527,7.856552202,7.729197332,7.346709619
Q9NZZ3,7.526279504,7.667245627,7.575286016,7.69995387,7.081321169,7.389678392,6.946410714,6.944529636,7.204516649,7.817855518,7.23044701,7.327340405,7.583258804,7.580527508,7.599800599,7.04579243,7.159145997,7.226249109,7.024149482,7.475769125,7.125521005,7.395312646
Q9P0K7,7.982292351,7.699308172,7.599896815,7.456702815,6.886223365,6.821244655,7.193776727,7.351360689,7.272095705,7.026198614,7.159358628,7.99807481,7.676345909,7.490054711,7.47724794,7.533116571,7.472792766,6.984603367,7.493614564,7.462794094,7.38128713,7.245016146
Q9P289,7.494621472,7.472967896,7.413840519,7.284434178,7.052851024,7.20624464,6.785711345,6.994747791,7.302664887,7.421283861,7.123688967,7.393065913,7.487471768,7.430513459,7.384029406,7.110459168,6.74628604,7.049549815,7.109592976,7.034835663,6.788220329,6.881183879
Q9P2J5,7.945567071,7.493311669,7.376829715,7.372388669,7.642527716,7.425148188,7.181821167,7.611401169,6.810864673,7.54265924,6.950192249,7.850323387,7.589283635,7.47275582,7.068495527,7.765074213,6.344909095,7.40271501,7.310606972,7.193045605,6.874680727,7.158900055
Q9UBQ0,7.192218884,7.203329089,7.537858994,7.278215299,6.97552154,7.151323903,7.36470594,7.137254412,7.035094367,6.970310856,6.977341011,7.164845208,7.024668354,7.036760883,6.831395008,7.457127302,7.608907891,6.984438188,7.078832175,7.032788412,7.134731156,7.075493234
Q9UBQ5,7.795341418,7.755465009,7.67656109,7.809206766,7.066325619,7.806554213,7.056222081,6.930618242,7.391117707,7.44498091,7.363433214,7.68417184,7.785919189,7.560323008,7.754097224,7.180677916,7.204695053,7.415604657,7.254481406,7.208709842,7.16215717,7.416121454
Q9UBQ7,7.566037333,6.896937087,7.617308799,7.602847445,6.8781145,7.450272276,6.997533188,7.178353163,7.546586618,7.251525909,7.415886579,7.457327375,7.625949835,7.725154179,7.725505377,6.499885408,7.1570024,7.45689654,7.386290031,7.722757856,7.463486271,7.428979588
Q9UBR2,7.566055706,7.614291078,7.400966651,7.779298454,7.543042613,7.065772285,7.007794515,7.768558881,7.896831408,7.507361777,7.40951562,7.703154902,7.317884766,7.106572947,7.148262479,7.299046573,7.076723144,7.524758694,7.606277881,7.699085436,7.682463097,7.717422953
Q9UBS4,7.852969252,7.707226417,7.526075543,7.609639408,7.417912818,7.444581846,7.226699197,7.631917498,7.531788291,7.953967285,7.891617925,7.690836963,7.623463189,7.320642412,7.74948922,7.50537525,7.350575754,7.062129437,7.487220098,7.721011107,7.64530893,8.317731761
Q9UHB6,8.262481605,8.432411059,8.399704475,8.117399772,8.252904607,7.940626271,7.90092971,8.096960478,8.168745148,7.776793578,8.068568074,8.291719005,8.241376558,8.297077761,8.259429076,8.046641936,7.927249824,8.217569022,8.26133815,8.293965342,8.068354436,7.724011263
Q9UHD8,8.423062028,8.239920787,8.22295338,8.104389829,8.031132493,7.359061176,7.48448322,7.741189142,7.974117416,7.344393314,7.831211092,8.325078851,8.140783168,8.121308307,7.843317179,7.853042641,6.738493481,7.777929074,7.905744925,8.020331861,7.822365951,6.787168411
Q9UHV9,7.998734113,8.058395064,8.104341644,8.135690928,7.762848094,7.57295434,7.477303825,7.380866135,7.797932047,7.783791281,7.847824357,7.151965914,8.030453575,8.118071347,8.06498158,7.470070458,7.480576347,7.678161212,7.659450013,7.876211081,7.770444,7.89859755
Q9UHX1,7.961344398,7.911378742,7.681598115,7.881662594,7.06587164,7.087356051,7.029348651,7.481044058,7.377094076,7.345585621,6.771272509,7.92490628,8.08261123,7.931618169,7.880215429,7.505826512,7.611051113,7.327585245,7.126350552,7.512197166,7.607414997,7.108122947
Q9UI42,7.257529148,7.544641937,6.954032709,7.57884406,7.086865221,7.34512287,7.089410173,7.66438613,7.095416667,7.076395572,7.151083201,7.228888186,7.028615863,7.044139894,7.291828406,7.330182649,7.051227467,7.071666411,7.273534836,7.220937765,7.646312569,7.135151061
Q9UIL1,7.22832737,7.294047497,7.308157361,7.568723243,7.759337288,7.377943454,7.121888187,7.454500805,6.67540436,7.290981685,7.127666024,7.636744035,7.374151759,7.428082109,7.512344781,7.737401556,6.984009781,7.166761241,7.238700139,7.162712012,7.017917858,6.817783164
Q9UJ70,7.85001872,7.955504215,7.988768548,7.911288407,7.330888877,7.292932039,7.055302817,7.530541917,7.243293131,7.308913359,7.078861721,7.875316131,7.666984731,7.951634675,7.843104245,7.483227261,7.379835052,7.431885421,7.463491632,7.596322072,7.421742959,7.353842686
Q9UJU6,7.959040895,8.151753239,8.228257283,8.063376068,7.984649382,7.930264399,7.638672646,7.666252113,7.843330239,7.245447243,7.88922839,7.880945142,7.937291015,8.15832312,7.924056196,7.832313664,7.612481948,7.820224704,7.874431829,7.997433273,7.802041899,7.794718856
Q9UJZ1,7.899471825,7.935671213,7.784518856,7.637332041,7.577764383,7.568167788,6.764556457,8.109293728,7.638630264,8.372397141,8.187219115,7.796536396,7.909515089,7.765628978,7.748348499,7.914573187,7.552319565,7.626836336,7.78908285,7.516158808,7.425669861,8.746770647
Q9UK76,7.926708736,8.154859253,8.359921134,7.884557464,7.3727074,7.627077751,7.525283456,6.804485318,7.598198798,7.143188614,7.608396244,7.758126401,7.903372823,8.263672401,8.384270742,7.082961173,7.494991498,7.769659558,7.457220523,7.619922073,6.731863135,7.132695999
Q9UKK9,7.654882909,7.639462672,7.969626093,7.890862044,7.406992337,6.923758115,7.171619148,7.457058659,7.489957418,6.924134657,7.358690384,7.753040272,7.454757838,7.797562937,7.946076053,7.368590992,6.958662264,7.083449124,7.133487825,7.553306057,7.518829415,7.423036075
Q9UKV3,6.822045774,6.993835146,6.996418742,6.791049887,6.726327066,7.068499186,7.148592504,6.367571788,7.109270433,7.328604015,6.522093128,7.054631531,6.822189627,6.631301535,7.001962345,6.797464133,7.306747818,6.870481271,7.088510081,7.448258526,7.01926793,6.86750268
Q9UKY7,8.483254925,8.412270914,8.530247669,8.272641596,8.058710732,7.925365274,7.67623569,7.5201654,8.095230998,7.468378408,8.126212573,8.242001693,8.091192305,8.360387891,8.413799031,7.399563172,7.5056612,8.091116897,8.137592694,8.439561134,8.028008929,7.832651165
Q9UL46,7.490002702,7.53951266,7.463878857,7.65449454,7.891686723,7.098345888,7.54159987,8.088733143,7.656492058,6.875856921,7.683196976,7.58815911,7.5992682,7.589972526,7.723721774,8.155019818,7.558508934,8.015718128,7.641010875,7.693894508,7.648952604,7.648144236
Q9ULV4,8.617530393,8.666226696,8.58383624,8.426186762,8.181548909,8.385848334,8.039587281,8.193326868,7.289522208,7.61196802,8.043755806,8.570193105,8.668912137,8.433983277,8.434463416,8.135409263,8.175156247,8.007255144,7.886120745,7.865038246,7.900627406,7.825251969
Q9UMS4,7.43970227,7.769282767,7.494108835,7.069745735,7.782139066,7.211593238,7.007772857,7.608926553,7.059959014,6.865097336,7.116521258,7.305889133,7.623020539,7.537871351,7.50489587,7.243090406,7.397813842,7.406369026,7.301815123,7.039308166,7.248690338,6.858512213
Q9UMS6,7.330864735,7.101221348,7.063960065,6.683992872,7.264359058,7.128464984,7.192426093,7.209390206,7.590176179,7.291226567,7.550581331,7.886890962,7.349621612,6.950507422,7.259521633,6.963585476,6.842012487,7.484972099,7.513242016,8.034355006,7.94503554,7.115490287
Q9UMX0,8.343331391,8.389743085,8.358147071,7.480220356,7.644905469,7.854384032,7.322869097,7.423379778,7.010473947,7.434238201,7.478111438,7.67651489,7.241108749,8.044318965,8.45805612,7.499947002,6.988680113,7.446161881,6.848105961,6.792490344,7.194932155,7.282538969
Q9UN86,7.090146281,7.357116873,7.389856454,7.411692444,7.083131617,7.314844734,7.257141754,6.581385296,6.912880482,7.54326141,7.391141957,7.861600463,7.546212962,7.434073315,6.793876677,6.695053856,7.218440287,6.974845477,7.659246791,7.8990832,7.228518698,7.609675284
Q9UNF0,7.502659588,7.369935903,7.39362422,7.481776477,7.521957532,7.476886075,6.995524196,7.382348031,6.859874279,6.881314475,7.207149903,7.298749912,6.924145288,7.392098644,7.248781562,7.885049908,7.134425395,7.396909655,7.164925822,7.092334962,7.601478088,7.031149817
Q9UNH7,7.144819824,7.302697983,7.187841331,7.213314742,7.294864945,7.123060977,6.789715185,6.928695979,7.488736385,7.198995399,6.818781429,7.319248887,7.347352462,7.316987934,7.270482142,7.37521291,6.958946213,7.28069732,7.337228391,7.538396338,7.417505049,7.031389213
Q9UNM6,8.050664552,8.097268196,8.01768405,7.783773695,7.649206895,7.415528282,7.32552835,7.688103065,7.637503225,7.313556415,7.741084044,7.9086202,8.018625899,8.125688289,8.028952607,7.73106344,6.76045734,7.559633101,7.592526498,7.364933236,7.5232903,7.55492119
Q9UNZ2,7.980790097,8.036180076,8.142421672,8.052936947,7.90256345,7.310097684,7.142470132,7.51774158,7.7942278,7.401925654,7.728386078,8.010245365,7.895078941,8.086204886,8.08613761,7.782228624,7.157741055,7.604804558,7.814307281,7.987885148,7.455051974,7.582002404
Q9UPN3,8.041291618,7.763947357,7.358237635,7.369919955,6.918100443,7.04749835,6.919374748,7.028085696,7.05807364,6.846632677,7.011754692,7.778279389,7.640272324,7.432869099,7.073641708,6.942472256,7.342766939,7.136419639,7.172913601,7.644607992,7.429676019,6.711333524
Q9UQ35,7.799818563,7.960923399,8.0028748,7.482132309,7.448701763,7.008635395,7.399576531,7.343467693,6.853125066,7.335595311,7.513570994,7.563589612,7.281459735,7.799864956,7.781946489,7.303168245,7.664548598,7.473268261,7.234263358,7.564862475,7.072401413,6.61824256
Q9UQ80,8.523482301,8.506005836,8.55860242,7.985411975,8.071849357,6.849294786,6.961130054,7.878416765,8.050435648,6.670217017,8.064780057,8.50952982,8.426158647,8.241778442,8.226305898,8.061942669,7.165530878,8.004483336,7.905514281,7.552440356,7.269215507,7.035105109
Q9Y224,7.909459707,7.977165451,7.978567511,7.939408665,7.79439099,7.458751053,7.032268453,7.94825719,7.585490963,7.477612992,7.635688515,7.903113837,8.009166499,7.973081265,7.972141242,7.914609981,6.709049774,7.710747181,7.57498995,7.667410171,7.641108307,7.615068299
Q9Y230,7.75144178,7.859788494,7.761113245,7.455929659,7.119000699,7.015872167,7.223331189,6.971211682,7.489059936,7.612591307,7.773567407,7.744372959,6.786402208,7.677985283,7.687858966,7.422956818,6.752485561,7.27045829,7.420275045,7.308739469,7.33921497,8.159762716
Q9Y237,6.96378349,7.029498518,7.046029424,7.296200238,6.896501301,7.563061172,7.449319842,6.702782719,7.355890075,7.083120632,6.988525357,7.286705984,6.619991426,7.602496581,6.536289024,6.826794264,7.028095195,6.894026977,7.102773849,7.023544167,7.548829663,7.170773503
Q9Y262,8.270891207,8.250775172,8.123226336,8.158063025,7.896832649,7.23674104,6.841336919,7.582047051,7.322910564,7.482653656,7.429942692,8.24033424,8.285775697,8.241479932,8.149195258,7.821251941,6.936134034,7.375976006,7.295200911,7.346269331,7.284780361,7.604695146
Q9Y265,8.271644473,8.279749349,8.191043581,7.896325324,7.336077589,7.225561299,7.294136967,7.253887463,7.202120404,7.81382795,7.899956711,8.136950855,8.100422803,8.169558742,8.06170725,7.348397016,7.012850177,6.755824906,7.169074292,7.266896875,7.100940885,8.13838918
