"","ctr_1","ctr_2","ctr_3","ctr_4","mg_1","mg_2","mg_3","mg_4"
"Q14157",8.14367115915705,8.01020743050372,8.10063764319887,7.98088585186764,7.968411950373,7.89362955349385,8.04176710790366,8.07169086033086
"Q14166",7.38672235681708,7.62693627560066,7.44512970304428,7.45429818497119,7.527091480378,7.38067415794989,7.57773242352023,7.38745214976183
"Q14195",8.75318801796401,8.66882857174635,8.61486684546167,8.45363679962272,8.53846252799097,8.32399806387239,8.49664096796268,8.6218401527777
"Q14203",7.80472419244667,7.58311162627798,7.57207776787021,7.45218815658085,7.52787040796386,7.68405918053383,7.6483372086141,7.3764916694143
"Q14204",8.91770222884814,8.88443079480089,8.68721615879148,8.54814702824926,8.84340106858315,8.83059485238428,8.66498895038131,8.64508447065258
"Q14232",6.59529763182829,6.48387308715356,6.39906613468488,6.3690423678786,6.47951705210692,6.53989155178222,6.425729534468,6.57970797842954
"Q14247",8.23228418968853,8.24434205638648,8.36319856154366,8.22501891795381,8.03717682902512,8.09871455063942,8.26901230902595,8.19647613020383
"Q14257",7.53776444699292,7.80682067839087,7.82468092587584,7.73125077459129,7.33099624140005,7.19826402824978,7.7004938123906,7.77686199535166
"Q14258",6.71109032335053,6.51494255549219,6.71959518426662,6.59419030477664,6.8837011554815,6.36662005566642,6.44583737581691,6.51711045518575
"Q14315",9.2076303466003,9.16422352916021,9.12896831982009,8.99251673873222,9.23301539175764,9.16551732899156,9.12793197347821,8.96501092137053
"Q14444",8.25268779215343,8.28846723304348,8.39012894340145,8.12652371086144,8.12167712694729,8.03943125584064,8.24714298496053,8.14305037873746
"Q14498",7.67744150293336,7.7627280371914,7.60286121219888,7.55037440571207,7.6657001661833,7.75025659356623,7.73080620637042,7.59224403409446
"Q14566",7.37155405158747,7.55177789338114,7.38431306490623,7.35092607987252,7.41405313701523,7.60217991929445,7.44323392905732,7.20147395484352
"Q14677",7.20785420947509,7.47843289927256,7.36543516181003,7.1805426283194,7.15336717758495,7.17848516407992,7.17021875175831,7.05219159898906
"Q14696",7.15267532567813,7.22010681199126,7.22289415541702,7.20916704036434,7.36344201262409,7.37646493961742,7.22565581835682,7.31786907648564
"Q14697",8.62732424014981,8.6320319841615,8.50449686139182,8.56458161614432,8.62796569847749,8.28579173713662,8.32387452317836,8.56107661517981
"Q14738",7.03587035792198,6.91596668861351,6.94228771548907,6.98186799475889,6.98332421645023,7.01696251657952,7.00439268058714,6.95419160486345
"Q14764",8.77165471609989,8.78706905798427,8.76911133665578,8.69328945707479,8.70324309607097,8.73765068915489,8.81417964634269,8.69379059034816
"Q14839",7.24422552503659,7.52158337087511,6.88237925476663,7.02397243023204,7.11225446119616,7.04126741382726,6.8809086346723,7.11394705049825
"Q14847",8.35240002153764,8.39970843132138,8.44548802270307,8.2133426972284,8.26827408856376,7.88755844314871,8.38689524242676,8.4292111727627
"Q14914",7.89647332923338,7.81957162241041,7.68724306068523,7.72058084235912,7.95932790402137,7.96082766267811,7.99635669888956,7.85769445506001
"Q14974",8.6667273514655,8.62597073687814,8.65022944281815,8.23040457448026,8.60526022650423,8.55133377002313,8.50833883517609,8.65088687441253
"Q14980",7.01756968690258,7.68806283679398,7.50594236421071,7.28988124791335,7.27770312440924,7.33056103170384,7.23856103160496,7.34409951668951
"Q15003",7.02284739307574,7.25416491679052,7.11797708219285,7.02856362456186,7.01335752454974,7.12775271569834,7.05719825941993,7.0340107450094
"Q15008",8.00755123888849,8.02606978723384,8.17065015654504,7.91163732190822,8.16481600507029,8.02146911739089,8.0329649301862,7.78075614864259
"Q15019",8.57073106929121,8.65125043753422,8.57365747437918,8.53020308321163,8.56855250997725,8.62177592278888,8.6273046717292,8.5666212013454
"Q15021",6.99242927847123,7.0759500513822,6.77883064931314,6.83981977411793,7.04413844569133,7.01742469839201,7.02212213850978,6.96324474501347
"Q15029",8.16982968294166,8.18266595372034,8.11204847964378,7.82681526207623,7.8909773068366,8.17839787229491,8.06114105210224,7.96611265472196
"Q15046",8.08134104799586,8.04885124092757,8.04244186179534,7.91707314947948,8.02059049440132,7.99825914928943,7.86899235107983,7.93082751785109
"Q15050",7.34293324941712,7.3491813299322,7.27576075753621,7.16472006333271,7.20032802541593,7.22755177820465,7.32566507388445,7.12006805256467
"Q15056",8.12273392492651,8.2777486509218,8.29461560193041,8.09105525451285,7.90774986074082,8.08069002858636,8.09173494396202,8.1107004230232
"Q15075",7.8460494412063,7.49550214820094,7.72721524955773,7.24728541716381,7.32791536789952,7.64050436339788,7.44211700449015,7.37729319563238
"Q15084",9.01158960176456,8.9740510414159,8.92957488616893,8.88691607066434,8.98930820520983,8.99108526501389,8.89880853782995,8.94957911574719
"Q15102",7.15664777749735,7.18492049711762,7.25692016011297,7.30319123214984,7.13669849861067,7.23454417714489,7.35061634781327,7.27121359797886
"Q15121",7.87199725345999,7.92184549900137,8.0040671770266,7.98406108157401,7.68347082072547,7.83451965000884,8.03635386764072,8.08435953575741
"Q15149",9.55429633089605,9.52840710884132,9.42941159990317,9.24808272473131,9.51530502554695,9.41988850900179,9.39058145132188,9.34775909345632
"Q15181",8.05413331781139,8.0930929485876,7.93863717374099,8.08041938852339,7.87189644154543,7.92535374478923,8.03191980751279,8.1404359390432
"Q15233",8.13209681590598,8.36020578970365,8.19730221378701,7.5601289685926,7.90010622761046,7.84313474374822,7.9768016520686,7.88378539353107
"Q15257",7.24277482530923,7.21642620487647,7.20760437425098,7.24994027598835,7.18629311884671,6.99690201582117,7.0710349461148,7.18536136704672
"Q15287",7.0315661241276,6.92177819482356,7.37354877455204,7.29600748959168,7.03714198806442,7.06488262711522,7.14873586445532,7.34415245953958
"Q15293",8.34667244927489,8.52091279614428,8.47213592558088,8.49130514764836,8.33211008310152,8.31258770880913,8.4193890998617,8.65694130168973
"Q15365",8.38977667588539,8.39729426642641,8.31974751791185,7.7991642189159,8.07280430629184,8.00285348834981,8.17005989078963,8.18993398106832
"Q15366",8.16583649584892,8.18811130891344,8.20971807795686,8.06503593569546,7.56917540775124,7.92435593993417,8.04512576500709,8.12995984250687
"Q15369",7.58223211960204,7.60155448687686,7.6867653429054,7.22773122016695,7.4873817710806,7.37860944582302,7.58233880104904,7.60715097071933
"Q15370",7.15976499588955,7.14029292263092,7.1976553223111,7.26648288828747,7.29480731290846,7.30020499026798,7.42140881119886,7.04684891095208
"Q15393",8.18299403120747,8.22950841117132,8.20638029601042,7.9893138386751,8.17039003565195,8.2549336851523,8.23028540916012,8.1279256731923
"Q15404",7.06890701517283,7.0750763223693,7.08271835559784,6.94178131126855,7.30624285633198,7.13500193632936,6.99516314086451,7.01582397245515
"Q15417",8.18136163408808,8.2589067218819,8.14999104223212,8.04978505421366,7.93008413526257,8.08917238054854,8.08861794377698,8.24130423455304
"Q15428",7.14567833250092,7.17609271141791,7.11837201457817,7.14634187411506,7.18260304674853,7.10624653166221,7.1196286478535,7.17152920324411
"Q15435",7.20410430060098,7.10505226780761,7.18880721398925,7.21069820763175,7.17158064280496,7.02701700521714,7.10700749381709,7.1709760788707
"Q15436",8.18699916476366,8.1798034154663,7.87222124523216,7.82310838027464,8.15206969619807,8.14941764563424,8.06016178808946,7.9722106771085
"Q15459",7.2983555983969,7.70901365033003,7.37192603406111,7.40894769020932,7.63684454380834,7.61957737687129,7.31570517147504,7.02869334650592
"Q15555",7.04326756503539,7.02288498314048,6.96473408119292,6.94186857281339,7.11936533405451,6.97545991304792,6.9697919141457,6.98580865064324
"Q15631",7.32550160111043,7.32140790825795,7.41864772763595,7.21690188828412,7.37143460747666,7.30906984400827,7.36132760444051,7.26003770275889
"Q15637",7.62564786664446,7.84078898209315,7.58501518238738,7.50501938632331,7.35437684697927,7.31460893446,7.65107069566261,7.58904378888141
"Q15654",7.06073509445794,7.09998725525794,7.33746274942271,7.23550292768417,7.16488526348413,7.27372933492164,7.32089368610321,7.12110473021335
"Q15691",7.91657728723184,7.91386526556557,8.00577506657009,7.86374019443459,8.01705035196003,7.7668402882098,7.88952785782565,7.52918140722119
"Q15717",8.24441477153719,8.2890776663429,8.34661763922719,8.03287838287821,8.15960180216375,8.09963755265951,8.025202161187,8.24284739329259
"Q15785",7.47032197473473,7.37681374574897,7.33246015008583,7.42811862131723,7.3292086617661,7.35260895048368,7.28654918716865,7.31960971520233
"Q15813",6.92529080908422,6.73819397735828,6.90228206162127,6.90059615978983,6.9889096432634,6.85402683126607,6.88592190710134,6.76163738215565
"Q15836",6.96698331785552,7.20428358936825,7.19318256447307,7.02046886209469,6.76110695040968,7.02682938513977,6.90835219733263,7.19817052478525
"Q15843",7.24484983570967,7.65307532277342,7.67713937420596,7.72176052256643,7.46222480374954,7.56960361621265,7.62271838756347,7.58194098838992
"Q15847",7.57662309887093,7.61188232947466,7.67894063110992,7.81223628886016,7.48460774805864,7.41101976429597,7.65644962063343,7.68270601487034
"Q15907",7.41834266082524,7.39371281410934,7.39386488544817,7.30861326141047,7.21770878796765,7.41922063458315,7.38399658551735,7.12671857957113
"Q15942",8.31547969503088,8.39282668575982,8.48093227472944,8.33818496701068,8.22329477646259,8.23313329184473,8.43356328351558,8.46258455584418
"Q16181",7.92732915308499,7.89165655946307,7.79686098105372,7.78811345855015,7.96120183774757,7.89493082909003,7.88518914825662,7.78795486753015
"Q16186",7.00957644438924,7.03267678673986,6.92086530918478,6.93943794333295,6.89699710872832,7.00185438097888,6.79786804162323,6.990758369055
"Q16222",8.43688475975996,8.39242556525377,8.41996898964839,8.13869588830067,8.40419284233926,8.10552464184106,8.25564443722849,8.30909980340238
"Q16270",7.50715125699976,7.41459208077383,7.34998784186342,7.43223388143515,7.37829798877028,7.34568394502893,7.37604348967718,7.46450809079689
"Q16401",7.40682208920639,7.48787793388494,7.55415579775357,7.28436776874551,7.34110422063277,7.49018275846304,7.30084628287673,7.42915610412111
"Q16527",7.49948426807303,7.35709695791519,7.28889662267714,7.20305591213397,7.38155415627886,7.23220963862788,7.1158502178414,7.12285942393508
"Q16531",8.06527848417356,8.03900506411834,8.19102066863945,7.94501088092833,7.95643777806432,7.8795497696758,8.07014022280185,8.03579137440334
"Q16543",8.21203561943902,8.29873041508604,8.32864292340251,8.1021986063906,7.99828289192548,8.08209819234146,8.12386756086201,8.20957940474579
"Q16555",8.34329642319375,8.26512591867318,8.21886113034427,8.09765012513973,8.11341779758709,8.09323512953321,8.22545230552614,8.111745201124
"Q16576",7.89424079086288,7.99902551005397,7.9857359784406,7.95059871731211,7.76321440248922,7.89408491545487,7.91433511184595,7.91331756664709
"Q16629",8.15854861755878,8.14273504342783,8.23161099034252,8.21504269344581,8.21909009939164,8.14962308189485,8.06226267038151,7.58795168301783
"Q16630",7.40120404896237,7.48353415551638,7.40494609785082,7.03692118558682,7.13721703712771,7.36269319226362,7.29839046713073,7.32377363360018
"Q16637",7.24074718387392,7.3054936187309,7.14906256190237,7.10851799894428,7.12128043336119,7.20317916219633,7.16898479643861,7.06592204789597
"Q16643",8.32148200894577,8.46054985462672,8.59861538070377,8.30392281375769,8.43493870973916,8.29606157457419,8.4399741658997,8.37053723953369
"Q16650",6.95699909699867,7.00159911752373,6.79974743136253,7.01415976217908,7.30529762909619,7.02003053584642,6.99406903338258,6.91984156890377
"Q16658",8.5917591994268,8.65163873812517,8.67785684370867,8.7708551518327,8.67266092159941,8.65382261488513,8.69369660181691,8.74845495153279
"Q16698",7.22023684409862,7.19391611013586,7.17564196628759,7.03449015514207,7.25081498612498,7.16494805209799,7.03761481480134,7.17907012415785
"Q16777",8.90697157063765,7.95167033652412,9.11110508041404,8.9865174627958,8.98669984973606,6.81287255845707,9.25109537591685,9.10136661258596
"Q16851",8.17565054387346,7.98726620866136,8.07576122219532,7.98502766455587,8.27726510074542,7.96872150718856,7.92266754797806,7.86670808379372
"Q16881",8.79138270948756,8.9226703339751,8.95945351498441,8.89870122887867,8.62005393388012,8.79350218391708,8.94131053505253,8.99558385471977
"Q1KMD3",7.40104530439154,7.433458781479,7.45845033690646,7.24098436236366,7.3839725983941,7.31029331276925,7.40228693597571,7.09957200279071
"Q27J81",7.06656944439157,6.84555250391316,6.89349684566358,7.06347681283026,7.24013391561545,6.86435688153548,6.91058862490696,6.95661617027119
"Q2M2I8",7.01358605564444,7.00501892519875,6.92873920741021,6.94413484943519,6.9431469256745,6.96995245422975,6.90256010786819,6.8706938718361
"Q2TAY7",7.01338880640376,6.96428919233184,6.77688843982139,6.8708891589181,7.06676892925373,6.88064941642342,6.90089487021236,6.89862868572138
"Q32MZ4",7.45725332513409,7.25530261859861,7.41484425243601,7.43527135453281,7.3104699094182,7.3363133379314,7.23321008707079,7.45073753827034
"Q32P28",7.60646240417006,7.73630399548703,7.61051403838801,7.63067282877083,7.46187734013252,7.39388533412521,7.64808358172326,7.75136414856584
"Q3KQU3",7.28577997090861,7.39814485545229,7.33210847051686,7.29654170789975,7.28185689667279,7.5694133167107,7.43163892349917,7.25244488313989
"Q3SX28",9.23196529305624,9.13965414946691,9.40807903599046,9.19357253348022,9.34540442724093,9.04363605396113,9.19795589125359,9.04549616175671
"Q3SZV7",7.26961386771292,7.35377439469353,7.2988811132508,7.42765742185422,7.32241818574595,7.33309597787508,7.28947617991409,7.54364994440482
"Q4KWH8",7.1474064432526,7.19466263454552,7.31233913385332,6.98296844729755,7.04111926381645,7.17043803907472,7.1838852489703,7.0229384160083
"Q4VC31",7.11691380518366,7.0405911587231,7.03965560113968,7.23980963483805,7.04932182378416,7.11844302228904,7.09425442904949,7.10138568123836
"Q53FA7",6.71085025442077,6.63196220954954,6.63459258032729,6.70303851267954,6.74834555159126,6.63971349955352,6.74737138224359,6.68872567011009
"Q53GG5",7.26176029806886,7.13433982033729,7.02428437316482,6.68741171034368,7.13036151975512,7.24318834223721,7.10558312980423,6.83180774125599
"Q53GS9",7.02787604341981,6.98239227497386,6.65582864927577,7.02535263889632,7.04417883094014,6.92360710177509,6.96078769478147,6.96919798903417
"Q58FF8",8.1410074864114,8.3795774209526,8.28190928386252,8.30314372859289,8.05844236145754,8.27450344872457,8.26863090646225,8.31162165561173
"Q5BKZ1",7.07692915657969,7.07834925191721,7.09173696474446,7.11486345553892,7.00460171304364,7.14415130715517,7.07188801948989,7.00624198283337
"Q5JRX3",7.39539234891603,7.48531201684367,7.26100244624525,7.111139769046,7.52632439258436,7.45679956329158,7.28869338608695,7.39001447678168
"Q5SSJ5",7.30408961253791,7.21740089998934,7.08182176643741,6.60703794388565,7.32382249477248,7.32358750474463,7.17895184139463,6.93228267633163
"Q5SW79",7.99683118779018,7.70531875325781,7.59846467784747,7.23797822279832,7.9918547625639,7.2479641930029,7.62126138936462,7.29175798003947
"Q5T4S7",7.49821447181507,7.28262010496694,7.30343687969008,6.93992907511365,7.6789094148336,7.340036509439,6.97772753664816,7.14530314105102
"Q5VYK3",6.98589680049596,6.90614386499253,6.85824578932415,6.8765882125251,7.02029169531584,6.81282762512556,6.66182226125866,6.93874451953392
"Q68E01",5.90038156779945,5.9695038514665,5.94667065702453,5.87382171261992,6.55008990812465,5.90856940390187,5.90226969259889,6.19829008550365
"Q6DD88",7.16963478704011,7.65862631249917,7.06568397323057,7.01588411924021,6.92312912459692,6.81134220478031,6.9070971317003,7.11310255316548
"Q6DKJ4",7.35418759841353,7.29447861629097,7.41409778520769,7.30364417901765,7.47890271800163,7.34677096046729,7.27078794523979,6.91260749791701
"Q6IAA8",7.01186966216175,7.08278747672436,7.0318344048068,7.14344280017401,7.00243013194597,6.90095889901131,6.85113068570784,7.03298308584837
"Q6IBS0",7.59911479042043,7.65385867452591,7.44035170401339,7.56298199511894,7.64052487591601,7.35421266172233,7.11671563323395,7.63922604263797
"Q6NYC8",7.0649470721089,7.36774683850236,7.22697021844242,7.18325017856559,7.63849432132252,7.28492650135652,7.08521036525289,7.04856717580798
"Q6NZI2",8.49155676030308,8.56282089038391,8.50032932852246,8.11517838704559,8.22935572376158,8.15490153178925,8.32943058940729,8.35791245072419
