"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","ctr_8","ctr_9","ctr_10","ctr_11","ctr_14","mg_1","mg_2","mg_3","mg_4","mg_7","mg_8","mg_9","mg_10","mg_11","mg_14"
"P82979",7.65689888641579,7.66498253017586,7.72443474773834,7.5859811826862,7.57477330437026,7.39168843521709,7.23142422980711,7.33543680524584,7.34892645902758,7.36724864371656,7.66477816722368,7.56187779650755,7.45683858095819,7.50792542986533,7.24046750282451,6.998298854127,7.51337246870633,7.3916957582539,7.46904632485665,7.48800511486431
"P83731",8.60732711106319,8.39424176831287,8.3199477845269,8.15204432914163,7.54400367590011,7.75350397904452,7.43445091361937,7.35257345406641,7.52873504848604,7.49837632340727,8.57398269265753,8.33378676819595,8.23042833389034,8.03341906918024,7.28624037738051,7.35958945947643,7.36398411459838,7.68264842598719,7.68392894185959,7.53608013823929
"P84077",8.461112733734,8.41917309086101,8.53275665056883,8.4121560656404,7.91935704663818,8.03541796282278,7.49386287180713,8.02756250101877,8.21435950241277,7.68357821437691,8.40148654265664,8.33652076611457,8.54417142835608,8.66167645633141,8.24687405138391,7.62535537741058,8.00750482192278,8.26166845435032,8.3979778434149,8.14378022433487
"P84098",8.40409514970546,8.29402310177602,8.14784501422673,8.05996890496393,7.75465827568795,7.03401297262602,7.43060495189303,7.66680585956098,7.66988322477665,7.66310339520064,8.24922034579807,8.40117150198421,8.30510914232501,8.14614080748254,7.53884611705685,7.4384711991577,7.73742300203807,8.05430175476319,7.9564764151586,7.85994373146488
"P84243",8.24062724367568,8.2460313394572,7.66351260035151,7.69895381058171,7.48824553724849,7.415961518321,7.05744859439373,7.4599802719506,7.4053392270257,7.34512291019886,8.26899130599961,7.6989652316166,7.91206596996613,7.83935686339529,7.28748956947193,7.32018200643099,7.39128917957375,7.49046267209182,7.27734190751811,7.24526986781427
"P98179",8.29410031290059,8.37070117328027,7.93777171331204,8.16761081592141,8.11164775449294,8.53185853263262,7.87561389609327,8.28781243030636,7.78640964567571,7.77213236709234,8.18709339479017,8.06684766606931,8.14828009129094,8.43434519390948,7.92585797727673,8.05223170797102,7.81468696471884,8.14204879588748,7.46377530441513,7.73917845581003
"P99999",7.88704575855042,7.7022064239829,7.70519529634596,8.11246344922571,8.06376610672883,7.14450147050098,7.67049284397565,8.24111643877513,7.01506935106408,7.32410406326284,7.95636196768427,7.52788929530885,7.97761851170724,8.01813098059884,7.69346575240592,7.35833948019307,7.53482557459388,7.3374867506486,7.60700126585803,7.86312324759407
"Q00341",8.64439744641022,8.57911851950324,8.5145273396408,8.31172447228066,8.28236265366763,7.88912444007035,8.09385994221326,8.23040702610963,8.25212471084748,7.99321707789611,8.63543521487227,8.50036014032638,8.5146903371367,8.37506920122646,8.44934481592865,7.67689725395972,8.3693111567403,8.43448321317961,8.44884543720035,8.3049971591359
"Q00610",9.39108547065358,9.40507600767197,9.25455260786451,9.14754793022549,9.14859109354536,9.05159801056618,8.81552587793076,9.23447872376851,9.09546166226294,9.11542856829168,9.29879092316248,9.30390425340244,9.30048224214472,9.27246297326579,9.17326138590779,8.80423027071697,9.03004455929927,9.12518164570346,9.11669872807809,9.15916690519328
"Q00688",8.1917809055652,7.95560396724074,7.81792587091335,7.64556073244296,7.67849986388001,7.5709010410215,7.40199526438551,7.66608669215753,7.29579763570343,7.60953760511838,8.00264227690672,7.65074006053101,7.89266330181533,7.87006655945228,7.61429285241871,7.25067816587626,7.89781750704615,7.91458798546268,7.79680493823736,7.88778741191959
"Q00839",8.85321426993096,9.01938465178455,9.01806461287287,8.76107424924889,8.45031399277363,8.21519833196112,8.32988001029104,8.43327525046569,8.17911741054277,7.88770620007105,8.914301641747,9.07300651185511,8.94561493110587,8.75028690433624,8.41147360102923,8.26080235272365,8.26724431043623,8.49945990879771,8.29985821651769,8.21227195369203
"Q01082",9.13090858474558,9.10228413420191,9.084952859884,8.79600851085803,8.66101523529346,8.22068153293585,7.41251111026779,8.75665613306623,8.69530137419698,8.25368750145208,9.04209359737826,9.01483201848881,8.9623875484624,8.96900601279519,8.70904313844118,7.69787954249544,8.55518758257682,8.83696508118483,8.79088797731184,8.66513635843389
"Q01105",7.94571082203615,8.04529063910726,8.04440050304244,8.00331497586871,7.66682410229665,7.7181117844211,7.5618469503192,8.07088451205005,7.17559088909605,7.2556973315288,8.13410813906158,8.09505882440321,7.98083163697215,8.01653640690214,8.11327994248574,7.395779336891,7.52500426728915,7.52741929418113,7.54845033300429,7.41390221653016
"Q01130",8.10982089715502,8.1726141475267,8.14245387593158,7.94213273540856,7.64785630701376,7.57869746559468,7.55555133006305,7.92568085323317,7.75670530578552,7.52772711144937,8.24396793361357,8.08097481792976,8.07861117676262,8.01294028675814,7.89225596409626,7.50553145676327,7.63577176883549,7.78480984422028,7.87605267933295,7.64052464364206
"Q01469",7.5201497427381,7.61463670698889,7.70864198699998,7.83104481155113,7.52208035024367,7.4537487155861,7.22372706785283,7.52355907438413,6.95993839479325,7.01168259823506,7.32023565648193,7.45243764157659,7.5777506604321,7.68490062382277,7.80143558421118,7.12170201772911,7.70604386863621,6.93346240234068,6.80684252327141,6.84453129377766
"Q01518",8.95678416605574,8.8623985163183,8.78247393234791,8.72559289510196,8.48906040011679,8.81210515028216,8.81897285891494,8.49011262508837,8.67177396145906,8.64059693120161,8.56429343705974,8.60094130782763,8.73316057099428,8.77647877478847,8.76786319470308,8.58579173138723,8.57584274194257,8.792936774891,8.74042110472268,8.71475230926588
"Q01813",9.06208998058626,9.00444849106646,8.96913016516794,8.77758068113172,8.68681868423557,8.56201126716711,8.25906100676266,8.66718079027797,8.49624387011027,8.18361362256024,8.97954353050095,8.88048107164419,8.95129257948962,8.95874508438355,8.67517049397981,8.39598365816226,8.61215792489706,8.61530737526327,8.61252424246202,8.52787425175881
"Q01844",7.90232683428135,7.93533084072696,8.06888315173192,7.72320610002206,7.52660059301937,7.32432186481495,7.13591401512715,7.27122707310573,7.67438675014469,7.54958888368146,8.10276907241232,7.64207708513717,7.5213424555762,7.57139251230433,7.38695417450746,7.07103620378532,7.70861449612672,7.64812358617282,7.68683535111627,7.41999858930755
"Q01995",9.55596109383462,9.48282340092128,9.55817199721645,9.31908023223673,9.37109683764507,9.31608020724369,9.30090772387258,9.52397794492582,9.57825515613253,8.88903170117199,9.26381457128568,9.17043898680107,9.31550183963206,9.3828452852469,9.46773031582486,9.36984144418646,9.51931585813015,9.68793884432755,9.58064304047703,9.74185635312828
"Q02218",7.12322449104557,6.95519430790565,7.11251387952271,6.8111249697541,6.84981192513695,6.90123014899079,6.90118090585164,7.25092186551705,7.18695464898663,7.04428184430508,7.23653742751968,6.75897473245672,7.00075578533965,6.98949787361959,7.18925369074194,6.69675870286964,6.81016445072026,7.08182431816543,7.16536357417355,7.26167795692555
"Q02543",7.56588359407787,7.36759448969766,7.44680986575186,7.44043809619061,6.95989432826165,7.07234717047933,6.9875865542864,7.21927556118836,7.29346262405869,7.39457846763767,7.49744257044277,7.63055573398276,7.53751010540376,7.43806148091714,7.07678241762603,6.90175587232549,7.05952749528944,7.32739732089112,7.42028975716353,7.39610627196464
"Q02790",8.38004098982376,8.21479450056051,7.89883595004878,7.83020217978013,7.31359119768253,7.10872263996186,6.91632014682298,7.36922717393885,7.39734499399716,7.44012602257669,7.9076576242911,7.96199451421806,8.15951621911804,8.29867894861233,7.50531764656296,7.15824793986732,7.31035289405249,7.15361055678341,7.38524278268136,7.22857703909274
"Q02809",8.22484776664607,8.08562451386243,7.96237156039581,7.76917793367475,8.21447722220654,8.17304858006363,7.01224345678389,8.68531040022693,8.14903104053843,8.43808404055438,8.10561952748955,8.31550581411289,8.16315896628674,8.19567414410584,8.24209471791466,7.27917427194244,8.15595056977516,8.29809174056459,8.269389599475,8.47128155599171
"Q02818",7.58382970759308,7.52181590905322,7.62952214752803,7.29281919223891,7.42189417092476,7.48787598337536,7.32639662846552,7.8249345754893,7.74034797019373,7.98783669475751,7.61208368913898,7.24911344367297,7.60828061689355,7.37993154247581,7.67909331504239,7.27940391947291,7.43853554464793,7.47665640142518,7.65663784989528,7.63929592443205
"Q02878",8.13138482613089,8.1892596749829,7.98337257927017,8.04924740000106,7.76622121062665,8.27554889225378,7.80164394000068,8.00025063241624,7.78456043592852,7.61837641001506,8.23631335970446,8.16175647075523,8.04753669719589,7.98699542389759,7.92452645388248,7.58065702282942,7.79059251352416,8.12621176318481,7.8178002250113,8.05036846216453
"Q03252",8.18579411454518,8.10178949140908,8.14883744328368,7.71537098194048,7.56465853253625,6.8679672708274,7.07943157362902,7.63371193067174,7.42539050316647,7.74556594524424,8.11468025573588,7.81731360432271,8.0120963383376,7.80564424573226,7.51038977446399,7.22480718422774,7.68486856476676,7.25053756956738,7.07179479683222,7.43924246024012
"Q04446",7.98813287014887,7.86757993635401,7.76628935807732,7.79901632037943,8.07689263755272,7.06963775789716,7.33970857387939,7.80305606524941,7.83237370332319,7.32212253531663,8.06661985930404,8.06466907256266,7.86809409118224,7.6774672621299,7.57028410772384,7.28118678275971,7.78194960862628,7.58801045769953,7.7191863027081,7.62350843338971
"Q04637",8.54890026824383,8.51420434985043,8.52563895890515,8.32235008605688,7.80785264004908,7.2776393266778,7.07949206674219,7.42627087758423,7.59522965236792,7.37366462630333,8.51542465619666,8.48292319688175,8.46326875163401,8.42008999722426,8.00538432602056,7.14508805951897,7.77946166307424,8.06115309055812,7.66034016710379,7.34378676169517
"Q04760",8.04068980276444,7.9556565312327,8.18304507933192,7.89584694447113,7.4610000714129,7.73257980050632,7.2184011463636,7.8699736372823,7.5231048976782,7.24382467151565,7.75639378213776,7.60000577046532,8.03780653897587,8.11687840760035,7.92118182700301,7.31037232197686,7.47040850357344,7.62736488786916,7.59517010535261,7.4331752144557
"Q04917",8.03084525223107,8.01751522447339,7.85549769755317,8.06001227363859,7.62156774702466,7.44510574164238,7.20408076049828,7.3638822407981,7.66057872479808,7.31944751823414,8.02833751829492,7.90715248445347,7.89559188324392,7.79523295395709,7.83827430778483,7.2255294771968,7.50192906265391,7.71147669046267,7.8791085261225,7.61406581549933
"Q05519",7.4713722826525,7.58426574909941,7.69477006192496,7.54187138034471,7.08195715000604,7.19049625690658,6.9875865542864,7.10449498163856,7.07983366414406,7.12722805922922,7.36465989589286,7.49810135420274,7.7078928407102,7.59519591786144,7.11542549966599,6.88869378107754,7.16070465979807,7.12315180560491,6.97785292583647,7.08090142544952
"Q05682",9.21892753584391,9.06778823013363,9.21022041629034,9.02257314200071,9.05865771175722,8.74793384942572,8.67332676399358,8.93145325386466,9.20467193302456,8.92981142809313,9.33407576475038,9.10676568018586,9.08892809656396,8.96646761701778,8.8978078135763,8.74803695998662,9.24043283134179,9.36680891931487,9.47677385565115,9.41629025437749
"Q06210",8.34704000989024,8.24999906078136,8.19510225347458,7.79754885570854,6.97244073902396,7.72492696955724,7.38743293363526,7.71807312847377,7.89103309356309,7.30060273171886,8.23479538110164,8.13137232365872,8.0476973193889,8.14058216133988,7.77996408748683,7.41556964605379,7.84439996897359,8.00022824620151,8.04574655473232,8.00636846086719
"Q06323",7.68877558536206,7.51462473504899,7.69507060352261,7.70702372150259,7.71842688176489,7.55684261882816,7.15199834064625,7.55155719919801,7.36735690557052,7.49534933794671,7.66447588156357,7.6326334519463,7.62237299340161,7.80189599350737,7.73968546169151,7.01935752661559,7.76314254350648,7.62847371589081,7.06183583834785,7.5050798011357
"Q06830",9.11308060038637,9.11272154770876,9.1294836987717,8.9562794884801,8.7757426164671,8.76678201875992,8.60432973569617,8.84220205349688,8.84903565762159,8.5940368115717,9.17586681717007,9.02452504441103,9.01002648258214,9.03154156974616,8.82403006853094,8.53673741073461,8.87698671834724,8.85785825528687,8.78839972633094,8.93539772967145
"Q07020",8.48854172115592,8.55027601885122,8.33008692366493,8.1003736081898,7.71341095551053,7.4386142363344,7.44303420891627,7.84804624712662,7.89862341667363,7.75234371663058,8.63031356983606,8.61197501121456,8.4022967913798,8.25109761776625,7.82922715478813,7.38453751861094,7.52348199479961,8.15982968606351,8.06753224950741,8.09305763215077
"Q07021",8.22677780398488,8.18846427490067,8.38273461605655,8.35249406212701,7.61928024284726,7.62853542274911,7.23456488110887,7.65324567281932,7.5789814733893,7.57970552139777,8.19006764598779,8.23999679569219,8.3652359477047,8.28485978080318,7.59348309480885,7.39103781058215,7.55922070506704,7.82099822199419,7.53085967900668,7.46893466975354
"Q07065",8.23904164931738,8.91280979509685,8.20103105734788,7.87105131438952,7.30685676785397,7.45535286529948,7.62265469895824,7.88525535915568,8.01439080921086,8.14189269835597,7.93270503421315,7.87506978212604,8.17743614958217,7.98300886381933,7.91201447703201,8.03252497457247,7.99525965941291,8.19661333595574,8.40224657880715,8.22304773275914
"Q07812",7.77007860125245,7.81184868433702,7.95558276096219,8.09906672116014,7.60106955498269,7.51762241487519,7.28646941525406,7.55182833852921,7.36389153235226,7.46039961343361,7.64697690425182,7.78297398691802,8.03632591728338,8.06548233409049,7.75585946246552,7.25952560487496,7.47483906355999,7.77300546359963,7.71982636419856,7.57338638493094
"Q07866",7.93923233228835,7.83112976599547,7.90696441884026,7.07833060497636,6.97692141952961,7.34852909302681,7.33036326429178,7.27867637191628,7.04072476252273,7.38980782187549,7.32725251292328,7.22327423038065,7.35280991048051,7.36752026416094,7.22716441655368,6.97845933728541,7.06665124772808,7.22830123582223,7.27657781568557,7.25992202135766
"Q07954",7.71154229281843,7.52274528100133,7.44475611419964,7.12446746332067,6.91218985252573,7.17986513816449,6.8802354335346,7.59346571949596,7.43331890114164,7.71522377804686,7.61811081693667,7.42300271207757,7.39644405852344,7.34718787109568,6.97768954970187,7.13694414739463,7.11110047166764,6.8117560666822,6.75036505636946,7.83145050977958
"Q07955",7.96342802940339,7.95292248351743,7.98786549464925,7.99321179492223,7.58258035960263,7.54043032615236,7.35054946765756,7.74241296922976,7.45997767777374,7.30015845920381,8.06441669766548,7.73610649359989,7.84019501301431,7.99057997192203,7.65584255790935,7.32493239739469,7.5237343969479,7.5432984718936,7.39851925910025,7.38345690220425
"Q07960",8.05359523217865,8.0458978427996,8.00557084180987,8.03655305754539,8.20255043198553,8.15118592667429,7.93608115897085,8.37920875227016,7.8189467760647,7.72337164801934,7.98046130273814,8.06117873098896,8.09283534575696,8.10080172612193,8.32524129545135,8.01678659779571,8.12086068904338,7.92922831896393,7.83486776271832,7.77886010070731
"Q08209",7.30880464574342,7.28540544376172,7.06580631468609,7.53306261012145,7.20561768585433,7.23502359964081,7.81159616935247,7.16648791140892,7.07617949481522,7.55304599635665,7.33393773699124,7.40213429404741,7.43964152341192,7.2798878629022,7.20251836697364,7.81644917790121,7.05591324390562,7.18760251289104,6.99682800556047,7.21949428610055
"Q08211",8.51014536294886,8.58600957418258,8.45121816051566,8.16781421941279,7.83293046953372,7.0274681650233,7.10191367220362,7.52506355318455,7.49633765563674,7.47085916383644,8.48365716363638,8.58454009139199,8.52007998460136,8.39509955137199,7.57044852138804,7.2438052373227,7.30492764568351,7.94018985434955,7.42544680288548,7.51906816556066
"Q08257",7.44837196998651,7.46546895401095,7.4838890434475,7.50482502271217,7.51847171976013,7.39393664711507,7.81159616935247,7.54297423285117,7.2060420643168,7.32649550244109,7.4097755836682,7.46888054469197,7.41933871822588,7.48258814446419,7.40037407493342,7.21115388629537,7.2588508885631,7.40085582547717,7.42952827832182,7.34517738410412
